Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter
1698242984.2309604,492,1698242984,230287551,GPS1_Frame,42.34210968017578,-71.08421325683594,20.899999618530273,328314.34375,4689865.0,19,T
1698242985.231616,493,1698242985,231017112,GPS1_Frame,42.342124938964844,-71.08419799804688,21.200000762939453,328315.46875,4689867.0,19,T
1698242986.2316852,494,1698242986,230985403,GPS1_Frame,42.34214401245117,-71.08419036865234,21.0,328316.625,4689869.0,19,T
1698242987.2309763,495,1698242987,230353832,GPS1_Frame,42.342166900634766,-71.08416748046875,20.799999237060547,328318.1875,4689871.0,19,T
1698242988.2299168,496,1698242988,229631185,GPS1_Frame,42.342185974121094,-71.08414459228516,20.700000762939453,328320.4375,4689873.5,19,T
1698242989.2316072,497,1698242989,230867385,GPS1_Frame,42.342220306396484,-71.0841293334961,20.700000762939453,328321.90625,4689877.5,19,T
1698242990.2324207,498,1698242990,231628894,GPS1_Frame,42.34225845336914,-71.08412170410156,21.100000381469727,328322.28125,4689881.5,19,T
1698242991.2313795,499,1698242991,230799913,GPS1_Frame,42.342308044433594,-71.08414459228516,20.799999237060547,328320.625,4689887.0,19,T
1698242992.2309132,500,1698242992,230353593,GPS1_Frame,42.342350006103516,-71.08419036865234,20.799999237060547,328317.03125,4689891.5,19,T
1698242993.2301896,501,1698242993,229550600,GPS1_Frame,42.34238815307617,-71.0842514038086,20.600000381469727,328312.21875,4689896.5,19,T
1698242994.2309031,502,1698242994,230118036,GPS1_Frame,42.342430114746094,-71.08431243896484,20.299999237060547,328307.375,4689901.0,19,T
1698242995.2313836,503,1698242995,230752706,GPS1_Frame,42.34246826171875,-71.08436584472656,20.200000762939453,328302.8125,4689905.0,19,T
1698242996.2304497,504,1698242996,229853868,GPS1_Frame,42.34249496459961,-71.08441162109375,20.0,328298.90625,4689908.5,19,T
1698242997.230503,505,1698242997,229956150,GPS1_Frame,42.34251403808594,-71.0844497680664,20.200000762939453,328296.09375,4689910.5,19,T
1698242998.231944,506,1698242998,231371164,GPS1_Frame,42.34252166748047,-71.08446502685547,20.200000762939453,328294.71875,4689911.5,19,T
1698242999.232507,507,1698242999,231695652,GPS1_Frame,42.34252166748047,-71.08446502685547,20.200000762939453,328294.59375,4689911.5,19,T
1698243000.2331915,508,1698243000,232920169,GPS1_Frame,42.34252166748047,-71.08446502685547,20.200000762939453,328294.59375,4689911.5,19,T
1698243001.2340813,509,1698243001,233539104,GPS1_Frame,42.34252166748047,-71.08446502685547,20.200000762939453,328294.59375,4689911.5,19,T
1698243002.2339325,510,1698243002,233247280,GPS1_Frame,42.34252166748047,-71.08446502685547,20.200000762939453,328294.59375,4689911.5,19,T
1698243003.2330935,511,1698243003,232456922,GPS1_Frame,42.34252166748047,-71.08446502685547,20.200000762939453,328294.59375,4689911.5,19,T
1698243004.2335846,512,1698243004,232856035,GPS1_Frame,42.34252166748047,-71.08446502685547,20.200000762939453,328294.59375,4689911.5,19,T
1698243005.233408,513,1698243005,232722282,GPS1_Frame,42.34252166748047,-71.08446502685547,20.200000762939453,328294.59375,4689911.5,19,T
1698243006.2332213,514,1698243006,232805013,GPS1_Frame,42.34252166748047,-71.08446502685547,20.200000762939453,328294.59375,4689911.5,19,T
1698243007.2344697,515,1698243007,233719587,GPS1_Frame,42.34252166748047,-71.08447265625,20.200000762939453,328294.4375,4689911.5,19,T
1698243008.2336211,516,1698243008,232975721,GPS1_Frame,42.34252166748047,-71.08447265625,20.200000762939453,328294.4375,4689911.5,19,T
1698243009.2338939,517,1698243009,233231782,GPS1_Frame,42.34252166748047,-71.08447265625,20.200000762939453,328294.4375,4689911.5,19,T
1698243010.2352848,518,1698243010,234559535,GPS1_Frame,42.34252166748047,-71.08447265625,20.200000762939453,328294.4375,4689911.5,19,T
1698243011.2338767,519,1698243011,233149528,GPS1_Frame,42.34252166748047,-71.08447265625,20.200000762939453,328294.4375,4689911.5,19,T
1698243012.2341158,520,1698243012,233465671,GPS1_Frame,42.34252166748047,-71.08447265625,20.200000762939453,328294.4375,4689911.5,19,T
1698243013.2358532,521,1698243013,235122680,GPS1_Frame,42.34252166748047,-71.08447265625,20.200000762939453,328294.4375,4689911.5,19,T
1698243014.233583,522,1698243014,232902288,GPS1_Frame,42.34252166748047,-71.08447265625,20.200000762939453,328294.4375,4689911.5,19,T
1698243015.2360148,523,1698243015,235440731,GPS1_Frame,42.34252166748047,-71.08447265625,20.299999237060547,328294.3125,4689911.5,19,T
1698243016.23274,524,1698243016,232480525,GPS1_Frame,42.34252166748047,-71.08447265625,20.299999237060547,328294.3125,4689911.5,19,T
1698243017.2342718,525,1698243017,233447313,GPS1_Frame,42.34252166748047,-71.08447265625,20.299999237060547,328294.3125,4689911.5,19,T
1698243018.2338004,526,1698243018,233190298,GPS1_Frame,42.34252166748047,-71.08447265625,20.299999237060547,328294.3125,4689911.5,19,T
1698243019.2340887,527,1698243019,233512401,GPS1_Frame,42.34252166748047,-71.08447265625,20.299999237060547,328294.3125,4689911.5,19,T
1698243020.234571,528,1698243020,233941793,GPS1_Frame,42.34252166748047,-71.08447265625,20.299999237060547,328294.3125,4689911.5,19,T
1698243021.236626,529,1698243021,235731601,GPS1_Frame,42.34252166748047,-71.08447265625,20.299999237060547,328294.3125,4689911.5,19,T
1698243022.235008,530,1698243022,234164953,GPS1_Frame,42.34252166748047,-71.08447265625,20.299999237060547,328294.3125,4689911.5,19,T
1698243023.2336912,531,1698243023,232957839,GPS1_Frame,42.34252166748047,-71.08447265625,20.299999237060547,328294.3125,4689911.5,19,T
1698243024.2335725,532,1698243024,232892513,GPS1_Frame,42.3425178527832,-71.08448028564453,20.299999237060547,328293.75,4689911.0,19,T
